18.568	0.073	179.08	0.053	0.386	0.176	0.149	0.13388	0.42253	0	0	0	0	0	0	0	0.79584	0	0	0	0	0	0	0	0	0	0	1	0	1	0.10655	0	0	0	0	0	0.44576	0	0	1	1	0.13388	0.42253	0.98872	0.063913	0.41411	0.96581	0.417	0.417	0	0	0	0	0	1	1	0.10655	0.44576	0.98962	0.053875	0.45344	0.96309	0.447	0.447	0	0	0	0	0	1	1	0.1071	0.44654	0.97591	0.066798	0.4626	0.97687	0.447	0.447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
22.225	1.748	151.33	2.48	3.882	0.813	2.219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.23494	0	0	0	0	0	0.31507	0	0	1	3	0	0	0	0	0	0	0	0	0.209	0.179	0.3725	0.5665	0	1	2	0.18307	0.42626	0.81655	0.23494	0.31507	0.98966	0.209	0.417	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
20.39	0.113	179.37	0.079	0.365	0.276	0.906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	2	0.24846	0.40187	0.7644	0.12177	0.41781	-5.8704e+51	0.358	0.477	0	0	0	0	0	1	2	0.060904	0.46408	-0.24703	0.10347	0.42185	-0.54788	0.119	0.477	0	0	0	0	0	1	1	0.18079	0.46088	-4.0891e+50	0.081233	0.46968	0.94032	0.477	0.477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
26.902	0.451	95.594	0.37	0.965	0.488	2.523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1515	0	0	0	0	0	0.3374	0	0	1	3	0	0	0	0	0	0	0	0	0.12	0.238	0.328	0.507	0	1	2	0.29739	0.33956	0.93829	0.1515	0.3374	0.96255	0.268	0.388	0	0	0	0	0	1	1	0.5494	0.626	0.59737	0.25823	0.49688	0.76858	0.417	0.417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
29.314	0.13	10.571	0.17	0.706	0.306	0.484	0.1196	0.36734	0	0	0	0	0	0	0	0	1.381	0	0	0	0	0	0	0	0	0	2	1	0	0	0.16517	0	0	0	0	0	0.32347	0	1	2	0.1976	0.39648	-Inf	0.1196	0.36734	0.99791	0.328	0.417	0	0	0	0	0	1	1	0.12886	0.38034	0.89576	0.065953	0.3811	0.94627	0.358	0.358	0	0	0	0	0	1	2	0.099504	0.24605	0.58181	0.16517	0.32347	0.97512	0.239	0.388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
29.601	0.945	25.023	0.741	1.414	0.667	0.732	0.28094	0.49475	0	0	0	0	0	0	0	0	0.52011	0	0	0	0	0	0	0	0	0	2	1	0	0	0.14612	0	0	0	0	0	0.33463	0	1	2	0.35097	0.37205	0.84498	0.28094	0.49475	0.979	0.388	0.626	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0.06	0.447	0.149	0.4025	0	1	2	0.23276	0.35007	0.93739	0.14612	0.33463	0.99835	0.268	0.388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
19.56	1.186	77.362	0.471	1.114	0.539	0.755	0.31731	0.32693	0	0	0	0	0	0	0	0	0.81285	0	0	0	0	0	0	0	0	0	2	1	0	0	0.25793	0	0	0	0	0	0.27258	0	1	2	0.16298	0.17375	0.17835	0.31731	0.32693	0.94406	0.149	0.507	0	0	0	0	0	1	1	0.22548	0.45611	0.94317	0.12084	0.45852	0.98115	0.477	0.477	0	0	0	0	0	1	1	0.25793	0.27258	0.99377	0.13166	0.27179	0.99265	0.268	0.268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27.043	1.75	67.682	0.696	1.872	0.473	2.523	0.328	0.462	0	0	0	0	0	0	0	0.17988	0	0	0	0	0	0	0	0	0	0	2	1	0	0.059	0	0	0	0	0	0.3875	0	0	1	2	0.46673	0.50031	0.40912	0.28876	0.46889	0.91775	0.298	0.626	0	0	0	0	0	1	2	0.26868	0.38037	0.89235	0.14038	0.38948	0.82447	0.358	0.417	0	0	0	0	0	1	1	0.18985	0.40144	0.91768	0.10157	0.40237	0.87596	0.388	0.388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20.495	1.059	154.33	0.009	0.158	0.072	0.906	0.21094	0.51529	0	0	0	0	0	0	0	1.1143	0.871	0.78169	1	0	0	0	0	0	0	0	2	1	0	0.23504	0.18373	0	0	0	0	0.5272	0.50262	0	1	2	0.16255	0.61454	0.8937	0.21094	0.51529	0.98801	0.417	0.626	0	0	0	0	0	1	2	0.3645	0.61981	0.80468	0.23504	0.5272	0.99159	0.417	0.626	0	0	0	0	0	1	2	0.14257	0.59188	0.91314	0.18373	0.50262	0.99339	0.417	0.596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18.486	1.737	99.338	0.029	0.209	0.179	0	0.14002	0.37422	0	0	0	0	0	0	0	0.94242	0.99387	0.94824	1	0	0	0	0	0	0	0	1	0	1	0.13196	0.13916	0	0	0	0	0.39128	0.38761	0	1	1	0.14002	0.37422	0.99466	0.068044	0.37874	0.97541	0.388	0.388	0	0	0	0	0	1	1	0.13196	0.39128	0.99392	0.075237	0.38576	0.97445	0.388	0.388	0	0	0	0	0	1	1	0.13916	0.38761	0.99718	0.077057	0.38447	0.98344	0.388	0.388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
